	SubjectID1	SubjectID2	Group1	Group2	Distance
225	L4S63	L1S208	No	No	0.877421498298645
226	L4S63	L1S257	No	No	0.8919310569763184
227	L4S63	L1S281	No	No	0.886920690536499
228	L4S63	L2S309	No	No	0.4725325107574463
229	L4S63	L2S357	No	No	0.7108252644538879
230	L4S63	L2S382	No	No	0.7207290530204773
231	L4S112	L1S57	No	No	0.8510051369667053
232	L4S112	L1S76	No	No	0.8385670781135559
233	L4S112	L1S105	No	No	0.8042129278182983
234	L4S112	L2S155	No	No	0.3740254044532776
235	L4S112	L2S175	No	No	0.3249770700931549
236	L4S112	L2S204	No	No	0.3841703534126282
237	L4S112	L2S222	No	No	0.4001071155071259
238	L4S112	L3S294	No	No	0.4005425572395325
239	L4S112	L3S313	No	No	0.5942592620849609
240	L4S112	L3S341	No	No	0.5359467267990112
241	L4S112	L3S360	No	No	0.4178681969642639
242	L4S112	L5S155	No	No	0.7286204099655151
243	L4S112	L5S174	No	No	0.7322489619255066
244	L4S112	L5S203	No	No	0.6795854568481445
245	L4S112	L5S222	No	No	0.7217078804969788
246	L4S112	L1S208	No	No	0.8254541754722595
247	L4S112	L1S257	No	No	0.8440362215042114
248	L4S112	L1S281	No	No	0.8378568291664124
249	L4S112	L2S309	No	No	0.3039925396442413
250	L4S112	L2S357	No	No	0.5617187023162842
251	L4S112	L2S382	No	No	0.6344004273414612
252	L4S112	L4S63	No	No	0.4628657698631287
253	L4S137	L1S57	No	No	0.841238796710968
254	L4S137	L1S76	No	No	0.8234963417053223
255	L4S137	L1S105	No	No	0.7834599018096924
256	L4S137	L2S155	No	No	0.6318191289901733
257	L4S137	L2S175	No	No	0.5608757734298706
258	L4S137	L2S204	No	No	0.6719462871551514
259	L4S137	L2S222	No	No	0.6674418449401855
260	L4S137	L3S294	No	No	0.6026316285133362
261	L4S137	L3S313	No	No	0.4955179989337921
262	L4S137	L3S341	No	No	0.5039633512496948
263	L4S137	L3S360	No	No	0.690412700176239
264	L4S137	L5S155	No	No	0.6059097647666931
265	L4S137	L5S174	No	No	0.5876990556716919
266	L4S137	L5S203	No	No	0.5171676874160767
267	L4S137	L5S222	No	No	0.5586333870887756
268	L4S137	L1S208	No	No	0.8028355240821838
269	L4S137	L1S257	No	No	0.8329144716262817
270	L4S137	L1S281	No	No	0.8291380405426025
271	L4S137	L2S309	No	No	0.6379929780960083
272	L4S137	L2S357	No	No	0.5228585004806519
273	L4S137	L2S382	No	No	0.3137897253036499
274	L4S137	L4S63	No	No	0.7093035578727722
275	L4S137	L4S112	No	No	0.6222602128982544
276	L6S20	L1S57	No	No	0.7562380433082581
277	L6S20	L1S76	No	No	0.7261967658996582
278	L6S20	L1S105	No	No	0.6772156953811646
279	L6S20	L2S155	No	No	0.7244791984558105
280	L6S20	L2S175	No	No	0.6939409375190735
281	L6S20	L2S204	No	No	0.7420035004615784
282	L6S20	L2S222	No	No	0.7512446045875549
283	L6S20	L3S294	No	No	0.6665324568748474
284	L6S20	L3S313	No	No	0.5517290234565735
285	L6S20	L3S341	No	No	0.5434393882751465
286	L6S20	L3S360	No	No	0.7277395725250244
287	L6S20	L5S155	No	No	0.2215021252632141
288	L6S20	L5S174	No	No	0.2599831521511078
289	L6S20	L5S203	No	No	0.2742102444171906
290	L6S20	L5S222	No	No	0.2313343584537506
291	L6S20	L1S208	No	No	0.7404166460037231
292	L6S20	L1S257	No	No	0.7636552453041077
293	L6S20	L1S281	No	No	0.7648274302482605
294	L6S20	L2S309	No	No	0.709242582321167
295	L6S20	L2S357	No	No	0.5660033822059631
296	L6S20	L2S382	No	No	0.5717021226882935
297	L6S20	L4S63	No	No	0.7872568964958191
298	L6S20	L4S112	No	No	0.7122810482978821
299	L6S20	L4S137	No	No	0.5384541749954224
300	L6S68	L1S57	No	No	0.7530382871627808
301	L6S68	L1S76	No	No	0.7319482564926147
302	L6S68	L1S105	No	No	0.6748873591423035
303	L6S68	L2S155	No	No	0.7148436903953552
304	L6S68	L2S175	No	No	0.6732822060585022
305	L6S68	L2S204	No	No	0.7489138841629028
306	L6S68	L2S222	No	No	0.7429094910621643
307	L6S68	L3S294	No	No	0.6546453833580017
308	L6S68	L3S313	No	No	0.5218654870986938
309	L6S68	L3S341	No	No	0.5485060214996338
310	L6S68	L3S360	No	No	0.726752519607544
311	L6S68	L5S155	No	No	0.2675639688968658
312	L6S68	L5S174	No	No	0.219261422753334
313	L6S68	L5S203	No	No	0.2056534588336945
314	L6S68	L5S222	No	No	0.173526719212532
315	L6S68	L1S208	No	No	0.7123993039131165
316	L6S68	L1S257	No	No	0.7562607526779175
